1053752;86068300XN5;(*)CODONE CENTRALE V.NERO APRILIA;10.000;10.000;10.000;0.220;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053753;85883500XR4;(*)CODONE DX V.ROSSO FLUO N/DEC.;10.000;10.000;10.000;0.310;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053754;85883500XN5;(*)CODONE DX VERNICIATO;10.000;10.000;10.000;0.270;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20901;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053755;85884700XR4;(*)CODONE SX V.ROSSO FLUO N/DEC.;10.000;10.000;10.000;0.310;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053756;85884700XN5;(*)CODONE SX VERNICIATO;10.000;10.000;10.000;0.285;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20901;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053757;AP8268943;(*)COFANO ANT.V.ROSSO RUBINO N/DEC;10.000;10.000;10.000;0.600;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053758;B063854;(*)COLLETTORE SCARICO DX JP;10.000;10.000;10.000;2.200;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053759;B063855;(*)COLLETTORE SCARICO SX JP;10.000;10.000;10.000;2.200;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053760;85165800XR5;(*)CONVOGL.LAT.SX  N/DEC.V.ROSSO DAMASCO;10.000;10.000;10.000;0.250;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053761;89599700XR4;(*)CONVOGLIATORE  SX ROSSO FLUO N/DEC;10.000;10.000;10.000;0.500;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20898;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053762;AP8268940;(*)COPERCHIO ROSSO RUBINO;10.000;10.000;10.000;0.200;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053763;2B0007120000C;(*)COPERTURA CENTRALE;10.000;10.000;10.000;0.455;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20901;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053764;86067900XN5;(*)COPERTURA PLANCIA ANT.V.NERO APRILIA;10.000;10.000;10.000;0.180;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053765;B06315100Y02;(*)COPRISELLA C/DEC. '12;10.000;10.000;10.000;0.050;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053766;88673200Y02;(*)COPRISELLA V7 RACER;10.000;10.000;10.000;0.100;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053767;85883100XN6;(*)COVER SERB.BENZ. V.NERO DIABLO N/DEC.;10.000;10.000;10.000;0.200;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053768;85883100XN5;(*)COVER SERBATOIO BENZ. V.NERO AP.N/D;10.000;10.000;10.000;0.195;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053769;B045154;(*)DEC. FASCIA SUPER. SX CODONE;10.000;10.000;10.000;0.196;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053770;887537;(*)FANALE POSTERIORE SX USA;10.000;10.000;10.000;0.200;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053771;88687700YM2;(*)FIANCATA  DX CON PROTEZI BEIGE;10.000;10.000;10.000;0.200;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053772;88687700F2;(*)FIANCATA  DX CON PROTEZIONE CALORE;10.000;10.000;10.000;0.450;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20901;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053773;88687700XN2;(*)FIANCATA  DX CON PROTEZIONE CALORE;10.000;10.000;10.000;0.200;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053774;88687700BM;(*)FIANCATA  DX CON PROTEZIONE CALORE;10.000;10.000;10.000;0.200;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20901;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053775;88687800YM2;(*)FIANCATA  SX CON PROTEZ BEIGE;10.000;10.000;10.000;0.200;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053776;88687800BM;(*)FIANCATA  SX CON PROTEZIONE CALORE;10.000;10.000;10.000;0.200;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20901;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053777;88687800XN2;(*)FIANCATA  SX CON PROTEZIONE CALORE;10.000;10.000;10.000;0.400;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053778;AP8268944;(*)FIANCATA POST DX ROSSO RUB N/DEC;10.000;10.000;10.000;0.600;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053779;AP8268945;(*)FIANCATA POST SX ROSSO RUB N/DEC;10.000;10.000;10.000;0.600;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053780;2B000723000NN;(*)FIANCATA SX;10.000;10.000;10.000;0.738;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20899;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053781;2B000723000H4;(*)FIANCATA SX;10.000;10.000;10.000;0.738;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20899;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053782;88799000XN2;(*)FIANCHETTO DX NERO COMP;10.000;10.000;10.000;0.300;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053783;B06312500XN2;(*)FIANCHETTO DX V.NERO COMP. C/DEC. '12;10.000;10.000;10.000;0.150;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053784;88794200XN6;(*)FIANCHETTO DX V.NERO DIAB C/DEC. '12;10.000;10.000;10.000;0.380;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20901;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053785;88793700XR7;(*)FIANCHETTO DX V.ROSSO IBIS C/DEC. '12;10.000;10.000;10.000;0.210;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053786;88794300XN6;(*)FIANCHETTO SX V.NERO DIAB C/DEC. '12;10.000;10.000;10.000;0.153;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053787;88793800XR7;(*)FIANCHETTO SX V.ROSSO IBIS C/DEC. '12;10.000;10.000;10.000;0.200;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053788;856548;(*)FODERO;10.000;10.000;10.000;0.800;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053789;858317;(*)FODERO DX;10.000;10.000;10.000;0.820;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053790;858876;(*)FONDO CASSA FILTRO;10.000;10.000;10.000;0.560;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053791;B04583100NI;(*)FRONTALE CARENA NERO DEC APRC MY13;10.000;10.000;10.000;1.000;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053792;B04581000NI;(*)FRONTALE CARENA V.NERO COMP.OP. C/DEC;10.000;10.000;10.000;0.100;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053793;B044061;(*)GAMBA FORCELLA SX COMPLETA;10.000;10.000;10.000;1.000;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053794;898557;(*)GR.CANNA+PORTARUOTA SX;10.000;10.000;10.000;0.500;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053795;898553;(*)GR.TUBONE D43;10.000;10.000;10.000;0.900;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053796;896104;(*)GRP CANNA+PORT+POMPANTE SX;10.000;10.000;10.000;2.200;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053797;897993;(*)GRUPPO CANNA+PORTAR+VARI SX 311056;10.000;10.000;10.000;1.000;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053798;2D000110;(*)GRUPPO CAVI;10.000;10.000;10.000;3.950;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053799;886860;(*)GUSCIO INFERIORE SCATOLA FILTRO;10.000;10.000;10.000;0.400;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053800;897991;(*)KIT MOL 5141231+ TUBO 38 L106;10.000;10.000;10.000;0.500;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053801;884064;(*)KIT SIRENE CROMATE;10.000;10.000;10.000;2.950;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053802;CM18310100A1;(*)KIT TARGHETTE;10.000;10.000;10.000;0.100;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053803;CM079743;(*)MANICOTTO COMANDO GAS COMPLETO;10.000;10.000;10.000;0.650;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053804;88673000Y02;(*)PARAF ANT V7 RACER;10.000;10.000;10.000;0.290;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053805;88748700BM;(*)PARAF POST BIANCO;10.000;10.000;10.000;1.600;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20901;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053806;88748700XN2;(*)PARAF POST NERO COMP;10.000;10.000;10.000;0.800;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20901;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053807;65022600ND;(*)PARAFANGO ANT. COMPL.(DA FARE);10.000;10.000;10.000;0.710;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20899;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053808;65022600NG;(*)PARAFANGO ANT. COMPL.(DA FARE);10.000;10.000;10.000;0.100;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053809;85881000XN5;(*)PARAFANGO ANT.V.NERO APRILIA N/D;10.000;10.000;10.000;0.400;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053810;B06409900BM;(*)PARAFANGO ANTERIORE  BIANCO;10.000;10.000;10.000;0.500;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053811;B06409900XN2;(*)PARAFANGO ANTERIORE NERO;10.000;10.000;10.000;0.100;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053812;88410600YR3;(*)PARAGAMBE DX GIORDANIA ROSSO;10.000;10.000;10.000;0.200;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053813;88410700YR3;(*)PARAGAMBE SX GIORDANIA ROSSO;10.000;10.000;10.000;0.200;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053814;B044047;(*)PIASTRA INFERIORE;10.000;10.000;10.000;1.722;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053815;2B0006770000C;(*)PLANCIA CRUSCOTTO;10.000;10.000;10.000;1.121;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053816;86067700XN5;(*)PLANCIA POSTERIORE V.NERO APRILIA;10.000;10.000;10.000;0.350;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20901;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053817;854602;(*)POMPA FRENO ANT.;10.000;10.000;10.000;0.555;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053818;1E002595;(*)POMPA FRENO COMPLETA;10.000;10.000;10.000;3.100;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053819;897349;(*)POMPANTE COMPLETO;10.000;10.000;10.000;0.500;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053820;897334;(*)POMPANTE COMPLETO;10.000;10.000;10.000;1.504;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053821;898796;(*)POMPANTE CPL;10.000;10.000;10.000;0.727;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053822;898793;(*)POMPANTE CPL;10.000;10.000;10.000;0.727;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053823;898519;(*)POMPANTE CPL DX;10.000;10.000;10.000;0.200;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053824;B046352;(*)POMPANTE CPL STELO DX FORCELLA;10.000;10.000;10.000;2.000;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053825;JC63113X94000;(*)PROTEZIONE MOTORE;10.000;10.000;10.000;0.320;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053826;AP1BMA000769;(*)PULEGGIA SMORZATRICE CON P.I.;10.000;10.000;10.000;0.250;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20901;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053827;1E001726;(*)RIDUTTORE DI PRESSIONE;10.000;10.000;10.000;1.750;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20900;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053828;AP8268938;(*)SCUDO INT  ROSSO RUBINO;10.000;10.000;10.000;0.800;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053829;88425100BM;(*)SCUDO NORGE FORATO VERN;10.000;10.000;10.000;1.400;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20901;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053830;86067500A1;(*)SELLA;10.000;10.000;10.000;2.915;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20901;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053831;AP8129517;(*)SELLA;10.000;10.000;10.000;2.925;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053832;88404600A1;(*)SELLA;10.000;10.000;10.000;2.800;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053833;63598600C1;(*)SELLA BIPOSTO;10.000;10.000;10.000;2.055;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053834;677051;(*)SELLA BIPOSTO (MARRONE);10.000;10.000;10.000;4.000;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053835;67398600C2;(*)SELLA COMPLETA;10.000;10.000;10.000;4.650;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20901;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053836;673834;(*)SELLA COMPLETA;10.000;10.000;10.000;2.370;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053837;675328;(*)SELLA COMPLETA;10.000;10.000;10.000;2.550;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20901;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053838;673272;(*)SELLA COMPLETA;10.000;10.000;10.000;2.550;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053839;67398600C1;(*)SELLA COMPLETA;10.000;10.000;10.000;4.635;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20901;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053840;673322;(*)SELLA COMPLETA;10.000;10.000;10.000;3.565;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20901;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053841;2B000657000C1;(*)SELLA COMPLETA;10.000;10.000;10.000;7.850;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20900;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053842;JC45100X94020;(*)SELLA CPL.CREAM;10.000;10.000;10.000;2.515;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053843;JC45100X94030;(*)SELLA GRIGIA;10.000;10.000;10.000;2.535;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053844;1B001823;(*)SELLA MONOPOSTO;10.000;10.000;10.000;3.850;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053845;887976;(*)SELLA NERA NABUK/ANDES;10.000;10.000;10.000;2.750;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20900;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053846;89888300C2;(*)SELLA PASSEGGERO SKAY NERO/GIALLO;10.000;10.000;10.000;0.750;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20901;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053847;JC44110X94000;(*)SERBATOIO BENZINA;10.000;10.000;10.000;2.061;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053848;2B000713000NN;(*)SPOILER INFERIORE DX;10.000;10.000;10.000;0.402;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20898;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053849;2B000714000NN;(*)SPOILER SX;10.000;10.000;10.000;0.414;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20899;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053850;AP8268939;(*)SPORTELLO PORTAOGGETTI ROSSO RUBINO;10.000;10.000;10.000;0.600;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053851;1E001829;(*)STAFFA ANT. SUPPORTO SERBATOIO CPL.;10.000;10.000;10.000;1.450;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053852;1E001828;(*)STAFFA ANT. SUPPORTO SERBATOIO CPL.;10.000;10.000;10.000;1.550;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053853;1E001830;(*)STAFFA POST. SUPPORTO SERBATOIO CPL.;10.000;10.000;10.000;1.600;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053854;1E001831;(*)STAFFA POST. SUPPORTO SERBATOIO CPL.;10.000;10.000;10.000;1.600;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053855;1E001832;(*)STAFFA POST. SUPPORTO SERBATOIO CPL.;10.000;10.000;10.000;1.600;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053856;B064049;(*)STELO;10.000;10.000;10.000;1.400;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053857;887887;(*)STELO;10.000;10.000;10.000;1.900;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20901;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053858;890393;(*)STELO + PORTARUOTA DX CPL;10.000;10.000;10.000;1.760;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20901;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053859;887091;(*)STELO DX FORCELLA;10.000;10.000;10.000;4.800;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053860;88733100XNB;(*)SUPPORTO PEDANA PASS  SX V NERO QUASA;10.000;10.000;10.000;0.250;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053861;JC61511X94000;(*)SUPPORTO SCARICO;10.000;10.000;10.000;2.520;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053862;B064276;(*)TAPPO AVIO VENTILATO;10.000;10.000;10.000;0.350;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053863;B063308;(*)TELAIETTO ANTERIORE;10.000;10.000;10.000;1.950;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053864;JC69400X94000;(*)TUBO FRENO POST;10.000;10.000;10.000;0.800;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053865;884062;(*)TUBO PARAGAMBE DX PER SIRENE;10.000;10.000;10.000;1.150;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053866;884063;(*)TUBO PARAGAMBE SX PER SIRENE;10.000;10.000;10.000;1.117;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053867;JC14320X94000;(*)TUBO SCARICO;10.000;10.000;10.000;0.820;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053868;858318;(*)TUBO STERZO;10.000;10.000;10.000;3.950;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053869;JC92211X94000;(*)VANO PORTACASCO;10.000;10.000;10.000;1.500;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053870;JC17911X94000;(*)VASO D'ESPANSIONE;10.000;10.000;10.000;1.000;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053871;B06366100YM3;(FIANCHETTO DX MARRONE;10.000;10.000;10.000;0.300;0;0;0;1.000;PLASTICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053872;883907;*COMPENSATORE CON PI JP;10.000;10.000;10.000;0.300;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053873;886315;*GR.CANNA+PORTARUOTA+BOCCOLE DX;10.000;10.000;10.000;2.110;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
1053874;886317;*GR.CANNA+PORTARUOTA+BOCCOLE SX;10.000;10.000;10.000;1.000;0;0;0;1.000;MECCANICHE;0;ev://rotationclass/u1b0y2018p20897;ev://attribute/u1b0y2018p20909;1;1946;NULL
